user_id,username,email,phone,location,preferred_fuel,preferred_category,loyalty_tier,total_spent,join_date,last_login
190,gonzaleztaylor,christopherdeleon@example.net,647.889.3687,Chicago,Gas,Sports,Bronze,3024.29,2024-05-30,2025-10-15 03:06:34.401647
191,omcbride,michael04@example.com,(982)428-1268,Chicago,Hybrid,Truck,Silver,907.83,2025-05-18,2025-10-11 09:12:14.648294
192,cannonedward,joyrichards@example.net,485.485.9013,Chicago,Electric,SUV,Silver,289.39,2022-11-23,2025-10-23 03:56:01.385268
193,nortonann,vanessa53@example.com,832-438-4873x98123,Denver,Electric,Truck,Bronze,5291.73,2022-12-30,2025-10-12 14:05:42.583865
194,jason98,kelleyxavier@example.org,(475)245-9798x03568,Boston,Electric,SUV,Platinum,6045.44,2024-10-25,2025-10-30 06:26:01.400545
195,justinanderson,amywilson@example.com,230-431-5611x6911,Chicago,Diesel,Sedan,Bronze,5939.61,2025-06-11,2025-10-19 14:42:06.311818
196,brobertson,dennis33@example.com,001-247-986-7353,Los Angeles,Electric,Truck,Gold,622.32,2023-11-23,2025-10-19 05:48:30.516010
197,iparker,anita66@example.org,752.832.1588x1179,Dallas,Electric,Sedan,Gold,7022.69,2024-06-16,2025-10-08 22:48:28.278395
198,randall20,zwiley@example.org,(437)731-7961,New York,Diesel,Truck,Silver,2078.24,2023-02-25,2025-10-03 20:54:03.305506
199,nbest,xbarnes@example.com,+1-672-234-7647,Denver,Hybrid,Sports,Bronze,6245.63,2023-04-09,2025-10-26 07:03:02.292139
200,danielsmith,daniel55@example.org,643-648-6101x88558,Atlanta,Diesel,Sedan,Gold,9693.63,2024-02-15,2025-10-31 02:46:43.347539
201,justin94,michael72@example.org,767.480.9594,Dallas,Electric,Truck,Bronze,1374.48,2025-02-18,2025-10-18 10:20:33.153079
202,fyoung,harveyandrew@example.com,+1-370-598-6474x7719,Miami,Hybrid,Truck,Bronze,9579.41,2025-02-23,2025-10-20 08:00:39.166281
203,ajordan,douglas85@example.net,+1-722-608-2907x20333,Miami,Electric,Sports,Silver,8247.03,2023-04-26,2025-10-18 06:06:36.590842
204,howardchristopher,anthonymarshall@example.com,996-979-6502,Dallas,Gas,SUV,Platinum,450.48,2023-08-23,2025-10-25 20:28:54.773907
205,crawfordsteven,larry86@example.org,857.970.1648,Denver,Electric,Truck,Bronze,3858.66,2025-07-29,2025-10-02 03:43:31.195721
206,mrojas,uadams@example.net,980-752-0205,Atlanta,Hybrid,SUV,Bronze,5164.35,2023-07-11,2025-10-21 13:33:28.498202
207,makaylaryan,nsmith@example.org,001-600-438-7237x822,Miami,Diesel,Sedan,Platinum,7789.66,2024-01-25,2025-10-31 08:46:17.045662
208,matthewwhitney,carla07@example.com,(549)389-3011,Miami,Diesel,Truck,Bronze,5657.8,2023-12-03,2025-10-25 09:21:04.325573
209,kgarcia,njones@example.net,7024185968,Seattle,Hybrid,Sports,Platinum,9144.17,2025-04-30,2025-10-09 02:56:23.916715
210,fduffy,jeffreyfernandez@example.net,+1-540-637-2035x78352,Dallas,Gas,Sedan,Silver,9546.57,2024-11-16,2025-10-17 14:56:10.631359
211,hspence,curtisgarza@example.com,537.828.1468,Boston,Gas,Truck,Silver,5331.54,2024-08-05,2025-10-20 02:31:11.420318
212,kathybenton,gibbsrobert@example.com,+1-536-955-0481x7998,Phoenix,Gas,Truck,Gold,8516.25,2025-03-21,2025-10-14 18:22:14.064756
213,alex95,kgarcia@example.com,001-903-457-0885,Dallas,Electric,Truck,Bronze,6253.46,2024-12-08,2025-10-06 16:14:51.659801
214,piercerobert,ramirezjennifer@example.com,001-830-282-1870x30019,Los Angeles,Diesel,Truck,Silver,5871.15,2025-08-18,2025-10-22 01:44:27.082057
215,boydmelissa,crystaljenkins@example.com,572-636-4250,New York,Electric,Sedan,Silver,1825.85,2025-10-10,2025-10-15 23:10:48.025174
216,zacharycastaneda,davidaustin@example.net,5862546335,Phoenix,Hybrid,Sedan,Gold,7057.54,2022-11-20,2025-10-04 04:46:12.340957
217,lisa09,stacy76@example.com,(281)513-4827x940,Miami,Gas,Sports,Bronze,5066.96,2024-06-07,2025-10-01 00:29:44.046407
218,charlescastaneda,omartin@example.net,+1-253-709-5613x957,Denver,Gas,Sedan,Bronze,7184.93,2023-05-01,2025-10-02 19:58:15.658857
219,bchristensen,raguilar@example.com,001-980-443-0812x3354,Los Angeles,Diesel,Sports,Platinum,8042.21,2025-10-04,2025-10-20 23:48:13.428463
220,chelsea33,qanderson@example.org,768-577-0395,Seattle,Diesel,Sports,Bronze,2108.45,2024-08-23,2025-10-07 23:11:33.743653
221,trankelly,ortegarebecca@example.org,604-984-4504x947,Denver,Gas,SUV,Bronze,8403.0,2025-07-17,2025-10-22 09:21:59.609267
222,daniellesparks,stephaniemcknight@example.org,+1-694-911-6046x6012,Los Angeles,Gas,SUV,Bronze,7048.96,2023-10-20,2025-10-20 15:54:09.050167
223,vincent91,ryanronald@example.org,356.620.7371x99441,New York,Hybrid,Sedan,Bronze,4412.83,2024-10-12,2025-10-15 06:46:17.898711
224,woodteresa,andrew21@example.com,659.507.5831x772,Dallas,Electric,Sports,Silver,8942.64,2024-07-09,2025-10-19 05:25:00.901731
225,randy88,qhall@example.com,001-719-765-9845,Los Angeles,Diesel,Sports,Bronze,7345.9,2024-07-13,2025-10-27 20:11:53.977670
226,sherrera,pedro20@example.net,624-636-8813x43817,Atlanta,Electric,Sports,Platinum,2013.66,2023-08-05,2025-10-21 22:57:25.946397
227,loganhowell,snydergary@example.net,4873861379,Los Angeles,Hybrid,Sports,Silver,9856.45,2023-02-01,2025-10-09 12:17:36.427208
228,robert99,joneskathryn@example.org,488-847-5125x85849,Dallas,Gas,SUV,Bronze,3783.81,2023-05-10,2025-10-12 07:45:28.799842
229,sean36,jacob48@example.com,4662225641,Dallas,Diesel,Truck,Gold,1196.66,2024-11-08,2025-10-18 08:39:58.158738
230,yjones,andre21@example.com,572-735-4777x8318,Seattle,Gas,SUV,Bronze,5538.14,2024-04-24,2025-10-27 14:58:43.778568
231,lopezerika,jamesholly@example.com,545-208-2741,Phoenix,Diesel,Sports,Bronze,3443.89,2024-11-17,2025-10-01 16:56:48.095911
232,jonessamantha,benjamin72@example.net,751-227-8951,New York,Electric,Sedan,Silver,6579.35,2023-05-24,2025-10-22 00:27:45.986527
233,hernandezchristina,shawn96@example.org,+1-676-732-7277x91048,Boston,Electric,Sports,Bronze,1078.18,2024-07-01,2025-10-25 15:07:40.400857
234,keith76,snorman@example.net,(466)454-2540,Seattle,Diesel,SUV,Silver,5273.29,2025-02-22,2025-10-22 16:29:58.690950
235,howardkimberly,barbara36@example.net,(930)661-0782x89771,Phoenix,Hybrid,Sports,Gold,4652.61,2025-05-13,2025-10-26 15:59:16.308761
236,wallen,mark91@example.net,624.614.6466,Dallas,Hybrid,Truck,Platinum,412.02,2024-03-18,2025-10-06 21:57:27.761305
237,nguyenangela,danielnash@example.net,429-348-9898,Denver,Hybrid,Sedan,Gold,97.04,2022-11-07,2025-10-05 22:21:17.583338
238,michaellewis,conleysusan@example.org,2597186994,Los Angeles,Diesel,SUV,Silver,9085.72,2024-11-20,2025-10-16 20:09:38.303088
239,jacksonshannon,lhammond@example.org,(302)898-0617,Dallas,Diesel,Truck,Platinum,7525.95,2024-02-29,2025-10-19 00:44:35.311278
240,lyork,robert81@example.org,+1-894-563-3458x298,Atlanta,Diesel,SUV,Bronze,1271.38,2024-10-14,2025-10-06 04:15:06.910085
241,rachelstephens,travis79@example.com,001-709-920-4269x7925,Denver,Gas,Truck,Silver,9272.72,2025-01-07,2025-10-28 13:12:56.789197
242,thomas92,ybarton@example.net,(304)644-8840,Atlanta,Hybrid,Truck,Silver,6808.45,2023-12-11,2025-10-26 23:31:03.318217
243,alvarezlinda,jordanamy@example.org,+1-793-710-9689,Miami,Hybrid,SUV,Gold,196.61,2025-07-22,2025-10-14 20:17:32.660005
244,mannsheryl,davidwarner@example.net,(511)409-2767,Miami,Gas,Sports,Bronze,4192.01,2025-07-02,2025-10-27 04:07:14.162647
245,laurenclark,larsoncody@example.net,(352)207-9937,Boston,Diesel,Sports,Gold,71.58,2023-09-22,2025-10-15 10:17:07.545280
246,stephanie91,rarnold@example.com,518.781.5404x521,Miami,Electric,SUV,Platinum,7312.8,2024-07-13,2025-10-05 20:17:15.175441
247,smalljennifer,shafferandrew@example.com,473.918.8934,Seattle,Hybrid,Truck,Gold,4777.82,2024-02-12,2025-10-25 06:36:03.655639
248,mary01,lnelson@example.net,(944)468-6078,New York,Diesel,SUV,Silver,4645.87,2024-01-24,2025-10-08 00:26:03.341478
249,wrightvickie,parkerrobert@example.com,001-852-356-6600x513,Seattle,Electric,Truck,Bronze,8755.49,2023-05-05,2025-10-05 00:11:20.131462
250,heather71,debra60@example.net,5816249979,Atlanta,Diesel,Truck,Bronze,5620.81,2022-10-31,2025-10-23 06:38:13.942405
251,kyle69,lopeznicholas@example.com,+1-903-288-4483x623,Phoenix,Hybrid,Truck,Bronze,1919.35,2024-11-15,2025-10-25 02:16:53.805772
252,steindarrell,warneranthony@example.org,898-256-0531,Miami,Gas,Sedan,Silver,9067.57,2023-04-14,2025-10-10 10:59:35.421667
253,tiffanylane,carolyn63@example.com,(475)404-8919,Seattle,Hybrid,Truck,Bronze,349.92,2024-03-21,2025-10-14 06:20:16.457803
254,william47,rbarry@example.com,711-229-7912,Boston,Electric,Sports,Gold,8892.39,2023-04-07,2025-10-02 05:43:22.260749
255,garciaadam,mendozakatherine@example.net,+1-828-214-4559x425,Miami,Gas,Truck,Silver,4091.29,2023-01-29,2025-10-13 14:59:09.085933
256,jonesalison,rowetodd@example.com,615-828-4024x100,New York,Hybrid,Truck,Silver,3261.96,2022-11-03,2025-10-13 02:31:41.962226
257,lambmelinda,yallen@example.org,+1-439-841-1828x77768,Los Angeles,Hybrid,Sports,Platinum,6211.29,2024-01-05,2025-10-15 03:46:33.160920
258,mooretammy,joshuacarpenter@example.com,375.581.3781x55981,Los Angeles,Gas,Truck,Platinum,6442.43,2023-06-26,2025-10-19 14:53:29.793217
259,rebeccastephens,floreswilliam@example.org,6286668413,Los Angeles,Diesel,Sports,Gold,6816.63,2024-07-11,2025-10-30 22:11:00.230096
260,qgallagher,hutchinsondavid@example.net,867-838-7277x1638,Chicago,Gas,Sedan,Gold,6665.14,2023-12-04,2025-10-30 09:23:06.807482
261,williskristine,carrollamber@example.org,204.947.4293,Phoenix,Diesel,Sedan,Platinum,6254.43,2023-06-08,2025-10-02 02:18:38.901189
262,williamjackson,mark13@example.com,(460)224-1199,Dallas,Gas,Sedan,Silver,2073.46,2023-06-11,2025-10-20 16:23:12.225986
263,stephaniecooper,gregorywoodard@example.org,356.844.1167x14374,New York,Hybrid,Sedan,Gold,2140.3,2023-07-29,2025-10-28 09:58:16.583616
264,salazarkevin,ybell@example.com,+1-229-703-3897x523,Chicago,Electric,Sedan,Bronze,9123.75,2024-06-18,2025-10-04 21:21:33.516105
265,sherry54,wendy28@example.net,(914)527-3884x05927,Seattle,Electric,Sedan,Silver,8456.63,2024-12-28,2025-10-21 06:22:03.844749
266,martinezashley,david86@example.net,228-717-1186,Phoenix,Hybrid,Sedan,Bronze,7286.64,2023-01-09,2025-10-31 04:49:10.249178
267,ramirezdenise,ssmith@example.org,2816033960,Los Angeles,Hybrid,Truck,Gold,6857.45,2023-12-20,2025-10-14 00:38:24.440818
268,richard96,jamesandrews@example.net,+1-313-696-3404x5384,Los Angeles,Electric,Sedan,Bronze,7988.9,2023-06-10,2025-10-05 00:02:22.364463
269,yatessarah,ohayes@example.com,293.501.4517x8854,Seattle,Gas,Sports,Gold,7611.68,2025-01-27,2025-10-10 11:56:03.330246
270,peter77,lori69@example.com,(964)463-0097x5526,Boston,Hybrid,Sports,Gold,187.61,2025-10-18,2025-10-06 02:18:37.019705
271,mmcdonald,diazmelissa@example.org,001-373-708-7069x67118,Denver,Electric,Sedan,Bronze,9370.74,2025-09-21,2025-10-27 06:09:42.575556
272,acevedoshelly,cody02@example.org,001-852-846-7546x81172,Los Angeles,Gas,Sports,Platinum,1845.74,2024-02-22,2025-10-27 06:12:04.732499
273,lisa10,fflores@example.com,282.781.5006x74163,Phoenix,Diesel,Sedan,Silver,855.58,2024-01-24,2025-10-28 21:39:44.402819
274,dickersonjuan,ortegadennis@example.com,(270)433-2192x6231,Phoenix,Hybrid,Sedan,Bronze,3108.4,2024-01-26,2025-10-17 19:36:05.537406
275,robertsjason,sallyvillanueva@example.org,786-994-9579x28582,Phoenix,Hybrid,Sedan,Bronze,1440.11,2022-12-24,2025-10-24 05:47:59.943783
276,shanecox,garrisondonald@example.com,788-917-4945,Seattle,Electric,Sports,Gold,58.83,2024-03-20,2025-10-01 16:02:01.143974
277,bridgetcannon,sherrymarquez@example.org,653-517-6036x65038,Atlanta,Electric,Sedan,Bronze,2539.1,2025-02-26,2025-10-09 13:42:15.899750
278,brettcampbell,laurarosales@example.org,616-658-6089x6257,Chicago,Electric,SUV,Silver,92.8,2024-10-18,2025-10-30 10:39:27.286665
279,usolomon,burkesamuel@example.org,+1-673-260-2038x43326,Phoenix,Gas,Sports,Bronze,7628.71,2024-11-15,2025-10-11 02:28:08.370298
280,steven95,ghopkins@example.com,+1-660-909-3044,Denver,Gas,Truck,Gold,5474.85,2024-07-23,2025-10-10 14:46:40.299364
281,ballardmaria,vernon54@example.net,+1-398-486-5499x3637,Los Angeles,Diesel,Sedan,Bronze,3424.75,2025-08-09,2025-10-25 01:46:44.528338
282,khayden,annachavez@example.net,285.270.6533x26802,Boston,Gas,Sports,Bronze,9139.65,2023-08-28,2025-10-22 05:43:26.129637
283,steven69,robert47@example.net,(750)632-6177,Boston,Gas,Sports,Gold,5764.27,2024-03-20,2025-10-27 08:08:27.413244
284,aprilbanks,zturner@example.org,001-372-256-4619x7739,Phoenix,Electric,Sports,Bronze,1505.29,2024-12-21,2025-10-20 15:56:48.201935
285,josephwilson,patricia66@example.org,491-799-4057,Boston,Gas,SUV,Bronze,8664.5,2023-09-08,2025-10-29 08:54:25.506875
286,haley82,katherine53@example.com,962.623.3667x19995,Chicago,Hybrid,Truck,Gold,8884.27,2023-12-19,2025-10-03 01:08:53.179981
287,linda29,mrodriguez@example.net,443-723-7359x04817,Dallas,Diesel,Sedan,Silver,3356.62,2024-02-28,2025-10-11 18:43:01.596651
288,helen86,ebarrera@example.net,(770)914-0943x82441,Boston,Gas,Truck,Platinum,2847.81,2023-11-13,2025-10-03 04:00:48.089322
289,christineavery,justinwillis@example.net,424.803.7159,Denver,Electric,Sedan,Silver,8823.93,2023-02-28,2025-10-21 18:30:53.552721
290,pmoran,patricia84@example.net,001-766-453-7753x16757,Chicago,Gas,Truck,Bronze,2846.1,2024-12-01,2025-10-24 17:09:35.273985
291,amy56,brittany37@example.net,203-398-7132,Dallas,Hybrid,Truck,Platinum,5216.75,2025-08-05,2025-10-21 09:33:57.674838
292,gonzalezkevin,sarahflynn@example.org,489.898.9824,Atlanta,Gas,Sports,Bronze,1743.28,2022-12-17,2025-10-26 14:12:04.075884
293,qdavis,garnerwilliam@example.net,5844421937,Seattle,Diesel,Sports,Platinum,1213.29,2024-03-19,2025-10-09 16:30:06.042471
294,mark74,bookerrachael@example.org,001-291-935-4909x96765,Denver,Electric,Sports,Gold,747.55,2025-02-10,2025-10-11 07:44:59.549388
295,reynoldstonya,qbaker@example.net,001-233-351-8959x107,Los Angeles,Electric,Truck,Gold,2148.7,2023-09-13,2025-10-11 00:40:44.036746
296,jalvarez,kathy20@example.com,+1-297-971-8096x0929,New York,Electric,Truck,Bronze,6811.36,2025-03-29,2025-10-30 15:19:42.323894
297,gabriel76,nicholaslam@example.org,001-905-727-4591,Los Angeles,Gas,Sedan,Bronze,9646.04,2024-07-11,2025-10-03 12:38:09.446655
298,kara42,rwilliams@example.net,(947)673-1474,Seattle,Electric,Sedan,Gold,1450.37,2025-08-23,2025-10-21 06:37:04.337811
299,brianashley,lpeck@example.net,686.763.0731x3709,Los Angeles,Electric,Sedan,Silver,7791.66,2024-10-18,2025-10-06 04:53:10.335456
300,znielsen,ewilson@example.org,(520)363-7388x41936,Seattle,Electric,SUV,Platinum,9830.95,2024-05-16,2025-10-14 00:37:41.423023
301,phillipswayne,ericamendoza@example.com,001-269-262-7327x244,New York,Electric,Sports,Bronze,120.22,2024-02-26,2025-10-28 00:37:44.103085
302,brenda16,harrismelinda@example.net,735-340-3213,Chicago,Hybrid,Truck,Bronze,1257.45,2025-09-08,2025-10-12 00:13:52.916370
303,rodriguezpaige,dgraham@example.org,+1-375-935-7312,Dallas,Electric,SUV,Silver,840.26,2023-03-15,2025-10-18 00:25:48.251459
304,thomasmelissa,michaelsanford@example.net,408.411.6380,New York,Hybrid,SUV,Bronze,1283.7,2024-02-13,2025-10-26 14:32:31.415420
305,steven71,amandahodge@example.org,862.639.9285x1308,Chicago,Hybrid,Sedan,Silver,6602.98,2025-01-29,2025-10-18 13:45:12.505739
306,summersgregory,huangkatherine@example.org,8572746269,Miami,Gas,Sedan,Platinum,6106.19,2025-09-15,2025-10-11 04:45:21.611965
307,ythomas,brownfelicia@example.org,412.534.7500x44062,Miami,Diesel,Sports,Bronze,3272.97,2024-09-17,2025-10-15 18:23:58.200698
308,melissa24,ibridges@example.net,696.577.5348x291,Atlanta,Hybrid,Sports,Silver,6707.81,2023-10-28,2025-10-07 04:43:18.752869
309,amandabrown,blankenshipsteven@example.com,916.983.0270x2955,Chicago,Hybrid,SUV,Gold,6405.06,2025-03-23,2025-10-13 10:11:16.173583
310,angelacardenas,robertchristensen@example.net,563.632.6848x483,Chicago,Gas,SUV,Bronze,808.89,2023-11-21,2025-10-31 05:51:52.752771
311,robertmartinez,matthew01@example.net,+1-428-232-2031x07460,New York,Diesel,Truck,Gold,7405.19,2025-03-27,2025-10-09 15:20:02.606496
312,hmccall,jessica23@example.com,+1-257-511-4865x3414,Miami,Diesel,SUV,Silver,1834.76,2023-12-24,2025-10-02 12:41:08.726859
313,oaguilar,james12@example.org,(563)696-7812,Phoenix,Hybrid,Sedan,Bronze,9162.58,2022-10-31,2025-10-21 16:31:42.630875
314,lee05,stephanie24@example.com,210-705-2525x993,Denver,Gas,Truck,Bronze,4011.72,2023-07-02,2025-10-17 01:57:38.860708
315,jenniferbass,robertwhite@example.org,+1-640-372-7243x73668,Miami,Diesel,Sports,Silver,28.13,2025-04-08,2025-10-25 16:26:39.451045
316,richardscharles,tracy34@example.net,893-681-6023x7253,Boston,Diesel,Sports,Silver,6115.02,2024-11-14,2025-10-24 20:47:18.645845
317,hamptonsharon,lramirez@example.com,852.544.6179x0378,Chicago,Hybrid,Sports,Bronze,5399.86,2024-03-13,2025-10-20 07:29:53.957365
318,jason58,lynnjimenez@example.org,693-894-8294x019,Dallas,Electric,SUV,Silver,9164.95,2025-08-25,2025-10-29 01:36:41.824773
319,mary57,hmartinez@example.com,001-574-371-3122x7712,Dallas,Gas,Sports,Bronze,6739.23,2023-12-15,2025-10-05 16:19:56.208564
320,cohendavid,juliesanchez@example.org,001-281-638-9096x50922,Seattle,Gas,Sports,Platinum,1614.02,2024-11-04,2025-10-03 20:19:28.896570
321,bmorales,tmiller@example.com,671-716-9394,New York,Gas,Sedan,Platinum,5267.44,2025-09-30,2025-10-11 05:55:50.225238
322,stephaniejackson,jacobsalan@example.net,474.886.0272x8983,Phoenix,Diesel,Sedan,Gold,2064.99,2023-06-25,2025-10-19 15:45:32.385254
323,jacob47,andersonjennifer@example.org,(914)632-9786x51341,Phoenix,Hybrid,Sports,Bronze,6278.4,2023-02-21,2025-10-15 00:15:01.787612
324,ssimmons,scott89@example.org,(396)826-6060x9452,Dallas,Electric,Sports,Bronze,1956.85,2024-11-22,2025-10-13 05:38:18.075221
325,joe39,shelley62@example.net,833-568-3858x539,Atlanta,Gas,SUV,Gold,7381.28,2025-04-05,2025-10-10 01:39:31.549118
326,iangarcia,weekstimothy@example.com,(440)565-1926,Chicago,Diesel,SUV,Silver,297.07,2023-06-21,2025-10-30 21:23:53.721341
327,johnnybaldwin,brettscott@example.org,(402)659-1991,Dallas,Hybrid,Sedan,Silver,2973.24,2025-03-13,2025-10-11 04:07:59.778252
328,bhernandez,jessesimpson@example.org,001-832-813-0449x738,Boston,Gas,SUV,Silver,2772.86,2024-10-14,2025-10-25 14:12:54.705213
329,james14,jgiles@example.com,+1-451-641-8294x26545,New York,Diesel,Truck,Bronze,941.6,2024-11-12,2025-10-04 16:08:52.344467
330,aaronalexander,nicholas65@example.org,+1-860-494-6375,Denver,Electric,Sedan,Silver,948.26,2025-02-13,2025-10-06 12:09:25.254541
331,mercadomichael,caitlin08@example.org,(943)829-3308,Phoenix,Gas,Truck,Bronze,6267.0,2024-06-26,2025-10-09 09:52:29.262709
332,zmerritt,ggarcia@example.org,+1-839-716-6591x84047,Miami,Electric,Sedan,Bronze,3612.02,2024-06-27,2025-10-18 04:51:25.572608
333,andrewgonzalez,wardtroy@example.org,809-396-8217x13803,Miami,Hybrid,SUV,Silver,3112.02,2024-07-28,2025-10-30 10:30:34.042596
334,dtran,ubrown@example.net,2337296394,Dallas,Electric,Truck,Gold,2828.02,2025-08-16,2025-10-29 06:01:13.275672
335,istewart,xthompson@example.org,001-673-505-3323x5411,Phoenix,Hybrid,Truck,Gold,8307.67,2025-10-24,2025-10-02 10:14:59.896463
336,ryanrichard,williambutler@example.org,2858797538,Boston,Electric,Truck,Bronze,6989.62,2025-09-28,2025-10-22 11:11:25.654155
337,jeremiah05,ericbarker@example.com,2445349398,Phoenix,Electric,Truck,Silver,1288.49,2023-02-02,2025-10-27 10:56:43.714656
338,cindytorres,megan08@example.org,(320)248-1173x721,Boston,Gas,SUV,Bronze,4876.79,2023-04-03,2025-10-08 06:25:40.656765
339,hartjorge,danielle06@example.org,+1-788-940-1160x876,Denver,Diesel,Sports,Bronze,6807.38,2025-10-18,2025-10-19 22:40:10.172656
340,dflores,bcantrell@example.com,384-722-5679x293,Seattle,Hybrid,Sports,Gold,1247.76,2025-06-24,2025-10-21 16:59:41.301077
341,williamskelsey,thomassmith@example.com,850.800.4747x58182,Chicago,Diesel,Sports,Bronze,3508.73,2025-10-28,2025-10-10 19:27:05.386615
342,youngelizabeth,destiny84@example.net,553.798.2305x886,New York,Diesel,SUV,Gold,3221.13,2022-12-12,2025-10-23 18:11:34.335763
343,bbarnett,lori38@example.net,+1-376-973-3217x61548,New York,Gas,SUV,Bronze,6958.78,2025-08-21,2025-10-10 22:29:59.902944
344,samantha61,gsimon@example.net,494-729-1865x44405,Miami,Diesel,Sedan,Silver,8546.87,2024-08-18,2025-10-26 17:23:41.237808
345,fthompson,gbrown@example.com,219-792-0275,Denver,Electric,Sedan,Bronze,7286.72,2023-04-07,2025-10-15 15:46:11.199008
346,johnmartin,jeffreyritter@example.com,(264)984-0781,Los Angeles,Hybrid,Truck,Bronze,4328.77,2025-07-11,2025-10-16 19:31:42.794010
347,pwatkins,twood@example.net,(591)353-0396,Chicago,Diesel,Sedan,Platinum,4155.89,2024-06-16,2025-10-06 02:53:38.610238
348,coxchristian,wilsonalex@example.net,221-237-6115,New York,Electric,Sports,Gold,4204.79,2024-06-04,2025-10-22 23:18:00.971609
349,james52,abigailhughes@example.org,5454006190,Seattle,Diesel,Sedan,Silver,9228.35,2024-01-06,2025-10-12 02:01:21.621204
350,tommywilliams,georgethomas@example.org,6552139021,Miami,Gas,SUV,Bronze,5340.72,2022-12-18,2025-10-01 22:19:32.088131
351,bautistakevin,danielle72@example.com,(355)946-6737x11666,New York,Gas,SUV,Silver,6156.83,2024-09-16,2025-10-28 22:26:29.871631
352,wardjeremiah,kristin28@example.com,358.667.2406x4180,Dallas,Electric,Sedan,Bronze,4340.31,2024-02-05,2025-10-12 02:16:00.994385
